LAMMPS data file via write_data, version 2 Aug 2023, timestep = 235000, units = metal

2550 atoms
6 atom types

0.8802477584048987 65.00875224159421 xlo xhi
0.8802477584048987 65.00875224159421 ylo yhi
0.2640743275219428 19.502625672477222 zlo zhi

Masses

1 207.2
2 126.90447
3 132.90545
4 12.0107
5 14.0067
6 1.00794

Atoms # atomic

1351 4 3.991417418040227 3.3687189953843335 3.352473016631933 0 0 0
1353 5 5.221949568972828 3.8525972640953396 3.1801315441834928 0 0 0
1352 5 3.0246724776474 3.409634655236109 2.449100549257616 0 0 0
1356 6 3.1612282372368306 3.9162417408065338 1.6031672378297979 0 0 0
1355 6 2.130847131044144 2.9529133051520775 2.6876787809366816 0 0 0
1354 6 3.8554202061826532 3.024224305744325 4.368055622070738 0 0 0
1357 6 5.6565954156769775 4.130186575297932 2.304544541263221 0 0 0
1358 6 5.833943938016601 3.854091472787135 4.014043038459704 0 0 0
1478 6 10.028777864023178 4.813993689466945 1.5659939703744146 0 0 0
1474 6 8.861583033880581 3.9387462159399202 3.444458376785396 0 0 0
1471 4 9.935843543896977 3.875427680846099 3.3797697512310525 0 0 0
1473 5 10.50252114381482 4.228540834341715 2.2261107723655735 0 0 0
1476 6 11.612417214333451 3.499880054203801 4.550645937547823 0 0 0
1477 6 11.502040485400666 4.149978293749504 2.130336582263212 0 0 0
1472 5 10.602219002551706 3.4420401194675465 4.407481406491169 0 0 0
1475 6 10.069725644954309 3.0585397875994014 5.210245512072244 0 0 0
273 2 13.697602979089078 3.930341765156782 0.390359647175124 0 0 0
1591 4 16.577801059398013 4.200080331197233 3.3856661499521343 0 0 0
1592 5 16.781475355717767 5.385592714876281 2.844551044771188 0 0 0
1594 6 15.662380032086837 4.09730419268632 3.9137898162972435 0 0 0
1593 5 17.51168467359708 3.273418282996225 3.445852418849334 0 0 0
1597 6 18.335146993977222 3.3572276619782904 2.814782719041002 0 0 0
1598 6 17.503733895865235 2.470237194390231 4.040089511928793 0 0 0
1713 5 23.46526753150926 3.9724631664279704 2.420781956038244 0 0 0
1711 4 23.325307728584175 3.629880723520239 3.66827672237113 0 0 0
1712 5 23.019991318841676 2.409023922556111 4.07748474924783 0 0 0
1717 6 23.613036028933653 3.2653355334193552 1.7088458182612276 0 0 0
1716 6 22.932193212031134 1.6228324932863742 3.447157940076088 0 0 0
1714 6 23.332404142246865 4.409793747987639 4.411775607937566 0 0 0
1715 6 23.038862946729417 2.098125802975223 5.054515021349722 0 0 0
1718 6 23.58332648916726 4.926196344181257 2.1462147279337715 0 0 0
542 2 26.759095117030903 1.1419841649642355 3.6262504975220224 0 0 0
1833 5 28.8767395931718 3.855345054808158 4.071747842588593 0 0 0
1831 4 29.838069780115312 4.527547836063669 3.46765327047336 0 0 0
1832 5 30.975310584286078 3.9507934930380117 3.04284985277074 0 0 0
1835 6 31.752743812203466 4.592055809369194 2.893347682959268 0 0 0
1836 6 31.255328364187612 2.9711993075148966 3.2000249974646464 0 0 0
680 3 36.4136391390381 4.800834249635202 3.7284099693739243 0 0 0
677 2 32.92585227855939 64.95568409143075 3.7922265376940913 0 -1 0
811 1 39.29803982372832 1.4104179542899664 0.6287005561432566 0 0 0
